Ia,Ib,Ic,Va,Vb,Vc,Fault_Type
-586.6657456,-282.3654308,871.2045408,-0.028071152,0.026033532,0.00203762,LLL
-65.44669763,36.4720551,26.10655368,0.11310658,-0.558210927,0.445104348,Normal
800.7954947,-718.8856426,-9.81686226,0.003279713,-0.177792893,0.174513179,LLG
285.3417408,-878.8727078,593.5634019,-0.028526305,-0.012264443,0.040790749,LLLG
-200.4843358,-640.3729133,-57.78254649,-0.041038601,0.296411681,-0.25537308,LLG
34.41142954,-784.0097883,752.2089558,-0.073405949,0.009275957,0.064129992,LL
92.675129,712.7177453,57.31196557,0.039389844,-0.264959191,0.225569348,LLG
858.6801668,-619.2669909,-239.4071828,0.010011058,-0.040713876,0.030702819,LLLG
751.0288457,-786.7048705,35.68668443,-0.003068505,-0.035096431,0.038164936,LLLG
-611.9439773,-244.5570898,858.5130224,-0.040682139,0.030626102,0.010056038,LLL
-772.0847016,-68.73124879,22.18787488,0.231778997,-0.086143779,-0.145635219,LG
434.2685305,-889.8464681,-42.03993116,-0.022732285,0.057112766,-0.034380482,LLG
832.4096589,64.79531608,-14.16689223,-0.175952791,-0.018255379,0.19420817,LG
-476.9665018,11.49846136,-42.8505957,-0.285466964,0.591154204,-0.30568724,LG
43.16462084,-25.85836481,-20.36421175,0.440005695,0.141098672,-0.581104367,Normal
-41.58561498,783.9130544,-739.7242381,0.128939052,-0.005564054,-0.123374998,LL
624.913616,70.72973712,-33.78562311,-0.307548531,0.250051596,0.057496935,LG
789.6170952,-735.0074638,-11.60063004,0.00195168,-0.167279362,0.165327682,LLG
49.56901086,27.47386514,-80.45320296,-0.120932153,0.591006227,-0.470074075,Normal
416.9099446,-882.5920872,467.6786891,-0.023858817,-0.018369947,0.042228764,LLL
-46.9805269,10.17758906,33.46839494,0.381251115,-0.574625235,0.19337412,Normal
729.6516503,66.72010984,-796.3715633,0.037444984,-0.03590214,-0.001542844,LLLG
-62.01773142,29.66770898,29.37182466,0.185956723,-0.576545337,0.390588614,Normal
-10.92341291,91.41835526,-83.8801709,-0.609920862,0.415120711,0.194800151,Normal
51.40953223,-87.17614168,38.46572307,0.453664576,0.042333858,-0.495998433,LL
-60.94547948,88.18042943,-30.23382658,-0.446116453,-0.131311365,0.577427818,Normal
-573.924366,-276.7788053,-51.12210412,-0.041180339,0.370620328,-0.329439989,LLG
19.32853869,66.72318245,-88.96285255,-0.49252428,0.57816742,-0.085643139,Normal
463.6236739,32.40118445,6.054043111,0.260778216,-0.546253389,0.285475173,LLLG
55.25271288,-6.79398572,-51.39204436,0.181613742,0.418330677,-0.599944419,Normal
815.154463,-112.4705331,-702.6861934,0.032583038,-0.039667507,0.007084469,LLLG
32.43046532,53.87262074,-89.3329591,-0.386053292,0.618794192,-0.2327409,Normal
-501.663179,-55.26363629,28.33882818,0.21780926,-0.019809055,-0.198000205,LG
8.453765214,77.55177347,-89.1459922,-0.549864522,0.53150799,0.018356532,Normal
-848.2858868,-62.87753207,11.13233222,0.154267773,0.056248009,-0.210515782,LG
-25.95193704,94.44981176,-71.62778281,-0.617780927,0.286698398,0.331082529,Normal
-643.9195763,-190.8920941,836.9867066,-0.020345344,0.027274611,-0.006929267,LLL
23.74252657,62.53740072,-89.19245786,-0.462061116,0.594585819,-0.132524704,Normal
-744.3701955,785.5188636,17.74164406,0.002696273,0.129260234,-0.131956507,LLG
642.4584813,203.8802571,-846.3390358,0.040078531,-0.031934873,-0.008143658,LLLG
843.6110814,-658.146456,-185.4578592,0.007458871,-0.03990027,0.032441399,LLLG
-70.14647749,51.58396435,15.46134835,-0.010698456,-0.506676932,0.517375389,Normal
-23.41638048,91.51762869,-71.00009588,-0.617777677,0.302213363,0.315564315,Normal
818.3904602,-697.2379859,-7.130184163,0.005515702,-0.19339259,0.187876888,LLG
54.54293798,9.833354107,-67.30425805,0.004275103,0.534403276,-0.538678379,Normal
75.19692208,-49.13097388,51.08333976,0.373557167,-0.588699737,0.21514257,LLG
-16.8287896,-15.588326,29.09313111,0.556868181,-0.440608444,-0.116259737,Normal
416.242412,-883.3316644,467.086989,-0.023866125,-0.018354947,0.042221072,LLLG
223.4608278,-851.3610506,629.8996495,-0.03137285,-0.008955719,0.040328569,LLL
47.203583,-688.4579262,643.7253033,0.076261503,0.022367551,-0.098629054,LL
-716.6295375,805.6799957,-89.05272183,0.005978912,0.033350926,-0.039329838,LLLG
-738.5650696,-24.32025952,763.1741771,-0.046265419,0.038288185,0.007977234,LLLG
772.0974316,68.73182369,-22.18753071,-0.231772585,0.086143843,0.145628742,LG
506.5917463,374.8825788,-879.344997,0.042029705,-0.025636401,-0.016393305,LLL
-741.2955166,-15.853411,-40.94286517,-0.036441705,0.373798483,-0.337356778,LLG
-4.236004047,-21.00328485,21.79034083,0.585639068,-0.350564238,-0.23507483,Normal
-607.0918402,859.280927,-252.1913504,0.013728821,0.02785817,-0.041586991,LLLG
763.5660523,-24.86381205,22.83570439,0.035351971,-0.365407943,0.330055972,LLLG
26.39681682,-792.105526,768.2910102,-0.151000747,0.003204661,0.147796086,LL
661.1481115,-636.8715308,-22.17634788,0.020931525,-0.396003565,0.37507204,LLL
230.8563938,624.2404969,-853.0521889,0.041323254,-0.012673374,-0.028649881,LLL
-2.303754781,84.61138933,-85.44476996,-0.590242218,0.468156527,0.122085691,Normal
-472.0907403,7.982496659,-41.80861439,-0.270883356,0.5842358,-0.313352444,LG
-671.3761076,-70.73975011,30.79673152,0.288729735,-0.205977999,-0.082751736,LG
-853.0300904,625.5832414,227.44468,-0.009226914,0.040447847,-0.031220933,LLLG
830.1081565,-685.6161404,-144.4846241,0.005488304,-0.039179149,0.033690845,LLLG
840.5086416,-234.5891941,27.93585976,0.02905462,-0.3463441,0.31728948,LLG
16.99522856,-30.78778356,10.72459097,0.581776988,-0.177952337,-0.403824651,Normal
-43.18659577,100.1850122,-60.44383932,-0.584083603,0.126711094,0.457372509,Normal
452.4957088,-883.7295433,431.2315711,-0.022190508,-0.020131615,0.042322123,LLLG
-621.1107857,-11.67726803,-35.54942347,-0.197089792,0.525932752,-0.32884296,LG
3.774667294,84.28443421,-91.38046463,-0.568095394,0.512527011,0.055568384,Normal
-341.3554614,-64.23285772,45.28344171,0.371335406,-0.442225825,0.070890419,LG
-2.60545789,653.5461138,-648.3523709,0.395121955,0.020774001,-0.415895955,LL
864.6224787,-562.4562051,-52.62200416,0.013655631,-0.204868481,0.19121285,LLLG
639.2304902,70.73784358,-33.23281413,-0.303710768,0.241351698,0.06235907,LG
43.09701985,-22.88557388,-23.51346153,0.432597838,0.151920218,-0.584518057,Normal
-66.45774301,39.87107521,23.48907732,0.102810763,-0.553762974,0.450952211,Normal
-62.77809675,92.95104631,-33.63913846,-0.441515085,-0.137422968,0.578938053,Normal
24.41898495,752.3263748,56.55779012,0.038047904,-0.243151805,0.205103901,LLG
-33.78960789,782.2205776,-745.807269,0.196282026,0.000409994,-0.196692021,LL
-751.0018135,-25.72279014,778.8186222,-0.036456167,0.036947921,-0.000491754,LLL
-166.1532947,837.8844866,52.61407933,0.03307427,-0.174579698,0.141505428,LLG
-68.98288544,286.0112121,-214.6727196,-0.393116367,-0.040542647,0.433659013,LL
-72.16996072,61.19241341,7.505836638,-0.069338604,-0.473662508,0.543001112,Normal
-330.4298681,24.38312949,-46.89399661,-0.328185181,0.605592767,-0.277407586,LG
-27.52580775,-11.26343897,35.82390086,0.5102325,-0.50828998,-0.00194252,Normal
-70.89288068,55.35840645,12.43211708,-0.048753736,-0.486739217,0.535492954,Normal
758.2886775,-772.1070596,-16.00614297,-0.001373895,-0.140296428,0.141670323,LLG
516.8590449,361.9982156,-878.8595242,0.041899554,-0.026120511,-0.015779043,LLLG
-405.0427923,-466.5737545,-55.99689784,-0.042359634,0.344849546,-0.302489911,LLG
-663.6306822,-8.445393061,-33.99901527,-0.203000707,0.530593964,-0.327593257,LG
5.949347451,47.95926667,-49.88554383,-0.378573299,0.567075386,-0.188502087,LG
-873.160494,-57.01567206,3.38159334,0.097572728,0.149932457,-0.247505185,LG
774.1975078,-762.4861693,-14.25989639,0.000276312,-0.151406135,0.151129823,LLG
50.96890396,22.86086709,-76.98838523,-0.101081382,0.582692768,-0.481611386,Normal
-669.0666151,-137.5482763,-41.34777664,-0.038752846,0.375025684,-0.336272838,LLG
1.059003631,-24.35527735,19.9780343,0.590856854,-0.312708484,-0.27814837,Normal
-865.7592927,-59.53757643,6.50287271,0.120619305,0.112773954,-0.233393259,LG
56.22505295,-469.0804408,415.4940036,0.280867121,0.035557916,-0.316425037,LL
769.630398,-696.4044301,-71.19820544,0.010475824,-0.210957205,0.200481381,LLL
760.3285797,11.95908962,-770.1528091,0.03613644,-0.037262408,0.001125968,LLL
-698.4017812,-12.84187274,-31.63593302,-0.182225911,0.511175494,-0.328949583,LG
-38.79601216,-0.415944697,36.12684416,0.443059218,-0.554343927,0.111284709,Normal
-10.56004186,702.7823703,-689.6470831,0.353110268,0.015983131,-0.369093398,LL
48.90895798,-20.55155913,-27.96690836,0.418149814,0.172017762,-0.590167576,Normal
-253.3253559,-600.3103431,-57.67607673,-0.04161646,0.310407677,-0.268791217,LLG
104.2799234,-41.0535041,49.75762204,0.368536319,-0.589356021,0.220819702,LG
242.4317017,-874.580674,-50.55490034,-0.029657859,0.147100985,-0.117443126,LLG
-866.085988,-43.92424085,-9.8835678,-0.003546687,0.299531301,-0.295984614,LG
-70.67862747,53.81071757,13.64490168,-0.020730161,-0.501129882,0.521860043,Normal
779.5336499,-758.1141694,-19.27103648,-0.000427427,-0.036534351,0.036961778,LLL
-69.75472486,417.4596358,-345.3316314,-0.325993426,-0.037537288,0.363530713,LL
-66.96581196,79.38128144,-15.29737309,-0.342825925,-0.25649254,0.599318465,Normal
-55.81374667,21.59442592,30.88093015,0.28819012,-0.585188159,0.296998039,Normal
117.7762421,-40.14452634,49.6842013,0.366859393,-0.591493195,0.224633802,LG
283.2841666,582.9567337,-866.243164,0.041812142,-0.015170362,-0.02664178,LLLG
-835.8118963,219.4908187,-28.73258454,-0.029452313,0.348573431,-0.319121118,LLG
55.15024037,-219.2736636,166.7114416,0.410135245,0.041406365,-0.45154161,LL
-16.50967052,773.6627489,55.93568296,0.037143284,-0.229347757,0.192204474,LLG
-210.6188157,-58.78775892,48.0168079,0.381281533,-0.501578251,0.120296718,LG
-61.11573547,94.28088863,-36.63002093,-0.461307882,-0.10969945,0.571007332,Normal
168.0579759,-199.7215482,33.79958903,0.040642313,-0.532929724,0.492287411,LLL
-717.7392013,-55.91466389,773.9249428,-0.029448297,0.033039714,-0.003591416,LLLG
-8.593957119,89.1146435,-83.77888591,-0.605598531,0.428594318,0.177004213,Normal
54.37761227,-5.913648106,-51.63230699,0.198556638,0.405299303,-0.60385594,Normal
31.01671592,57.34171509,-91.63012261,-0.394524722,0.618891919,-0.224367197,Normal
-131.4446843,39.22362309,-49.60074926,-0.365094652,0.593484535,-0.228389883,LG
-63.03206953,31.66623156,28.38706771,0.167874675,-0.572657894,0.404783219,Normal
-71.61322788,59.40729023,8.981070451,-0.077724248,-0.469716112,0.54744036,Normal
33.19180865,52.93883511,-89.16080798,-0.37851143,0.620050896,-0.241539467,Normal
17.03377435,-773.7991678,756.7631361,-0.0371615,0.000969929,0.036191571,LLLG
-42.97651697,782.1654518,-736.6873138,0.113696459,-0.006867281,-0.106829179,LL
494.4273231,386.6383456,-881.0664959,0.042100154,-0.025087601,-0.017012552,LLLG
-57.64983126,793.7143926,55.19305981,0.036128724,-0.215016562,0.178887839,LLG
31.57030041,59.0830757,-93.75826155,-0.388178039,0.621919897,-0.233741857,Normal
-867.3067994,287.3941228,579.9104131,-0.026479042,0.041917623,-0.015438581,LLLG
29.77230195,57.88614279,-90.80614995,-0.408619894,0.614873947,-0.206254053,Normal
56.43128471,-455.3003711,401.6238694,0.341288322,0.02925126,-0.370539582,LL
51.5707887,-14.52792913,-40.21485838,0.301153033,0.310916611,-0.612069644,Normal
837.2486663,35.66392668,16.68059364,0.05744388,-0.370756071,0.313312191,LG
-23.71783184,92.70986657,-72.00448736,-0.618257089,0.302918389,0.3153387,Normal
51.62576358,21.23302168,-76.14213105,-0.073268604,0.572300462,-0.499031858,Normal
-858.7711783,576.5090462,-3.74736483,-0.013056421,0.250375626,-0.237319205,LLG
600.2922261,70.46204119,-35.53223717,-0.317722287,0.275772761,0.041949526,LG
768.6734519,68.96624516,-22.91060761,-0.236389731,0.095553908,0.140835824,LG
44.14192481,96.1934885,-137.7189386,0.491207398,0.041570562,-0.53277796,LL
-236.1303343,855.209625,-619.0815544,0.030874555,0.009678431,-0.040552987,LLLG
-53.38239826,748.7246357,-692.8738217,0.003708122,-0.015818117,0.012109995,LL
52.78790683,-123.7580731,73.56969748,0.443194065,0.042206113,-0.485400178,LL
-237.2869847,-59.99741043,47.56297818,0.380038824,-0.490653213,0.110614389,LG
-571.4295761,-298.122042,869.5493545,-0.041353513,0.028741739,0.012611773,LLLG
-60.53579328,94.6959049,-37.62449465,-0.467687271,-0.100390377,0.568077648,Normal
-29.10027578,-8.027088347,33.92473423,0.504354406,-0.511457296,0.00710289,Normal
-842.8545479,194.739463,650.2123257,-0.029941053,0.040950236,-0.011009183,LLL
503.4234074,-887.0380664,-38.12270901,-0.019267993,0.021833852,-0.002565859,LLG
128.6994911,53.99626577,-49.33894255,-0.381989367,0.535851539,-0.153862172,LG
-11.25351521,89.25099474,-81.13190275,-0.610535404,0.406286545,0.20424886,Normal
660.6884965,-846.6865879,188.1496346,-0.010087816,-0.030566994,0.04065481,LLL
553.4493051,302.5347689,51.93920257,0.041501541,-0.368362653,0.326861112,LLG
-181.3925589,840.2604482,-656.7491755,0.032649767,0.007046527,-0.039696294,LLL
-63.63482988,653.2934934,-587.1348137,-0.137592068,-0.026177677,0.163769745,LL
-345.3898411,-548.0178055,895.5760036,-0.040726432,0.017502373,0.023224059,LLL
-30.71010408,779.7419157,-749.0334898,0.036795713,-0.000226457,-0.036569255,LLLG
881.6677607,-390.3082381,-491.3617859,0.022070114,-0.042296933,0.020226819,LLLG
498.5660465,367.8603166,53.76882967,0.042011079,-0.361071029,0.31905995,LLG
29.5883391,-29.5482305,-3.223712545,0.537802689,-0.038028119,-0.49977457,Normal
429.1109357,442.4831584,55.52154773,0.042327792,-0.34941822,0.307090428,LLG
-125.5774573,822.6562776,53.6793031,0.034294993,-0.190108929,0.155813936,LLG
846.1466973,37.56715613,15.194221,0.045574381,-0.355519686,0.309945305,LG
47.51077542,22.82282536,-67.72134539,0.479441826,0.042157092,-0.521598918,LL
7.109677137,-25.07588831,21.34196652,0.370320573,-0.554504767,0.184184194,Normal
880.080829,-364.4520939,-513.5688469,0.023201501,-0.04225743,0.019055928,LLL
55.86436899,-507.2866931,453.9560187,0.254239605,0.034041796,-0.288281401,LL
54.26131332,10.42466559,-67.84854174,0.022302037,0.525639265,-0.547941302,Normal
-71.9483631,72.83049344,-4.237890165,-0.208167351,-0.379280759,0.587448111,Normal
52.96927729,16.42345892,-72.67766009,-0.025781504,0.550990069,-0.525208565,Normal
7.536778353,-25.15756389,14.17556274,0.590577655,-0.254377197,-0.336200457,Normal
-30.14146463,776.4716219,-743.6976717,0.225009213,0.003069477,-0.228078691,LL
37.58314304,48.81247626,-89.67014189,-0.32432133,0.626185192,-0.301863862,Normal
464.3613856,-883.4270471,419.0634005,-0.021620793,-0.020714116,0.042334909,LLLG
43.79116048,39.00552418,-86.07435565,-0.239116774,0.620112932,-0.380996158,Normal
54.24252695,-560.3479373,508.7198542,0.212088532,0.031516851,-0.243605383,LL
-606.6136707,-1.793793563,-37.28943291,-0.23263616,0.555773689,-0.323137529,LG
144.3608572,-176.5732776,34.34737322,0.040994584,-0.53069972,0.489705136,LLL
-56.50408127,89.7935692,-36.17721355,-0.489489275,-0.066673616,0.556162892,Normal
15.97529448,-765.6654515,752.1414237,-0.239255274,-0.003711071,0.242966344,LL
-23.35826359,-12.36321018,32.52069006,0.531665211,-0.481704297,-0.049960914,Normal
576.2422297,-868.4462254,292.2017323,-0.015655016,-0.026233917,0.041888932,LLLG
-49.24794573,-233.3177467,284.998826,-0.508561114,-0.039467371,0.548028485,LL
49.18218363,28.45911974,-81.05130387,-0.13028669,0.594169257,-0.463882567,Normal
741.9219347,14.79386433,40.9380848,0.03649382,-0.373828204,0.337334384,LLG
-65.95866252,86.09179858,-23.36886869,-0.383136622,-0.211065086,0.594201708,Normal
-308.6976826,-561.5480619,872.252679,-0.042045551,0.016478133,0.025567418,LLL
19.39394959,-29.81175543,7.230528299,0.575154135,-0.150001373,-0.425152762,Normal
341.4213668,64.23403101,-45.28249521,-0.371326659,0.44222594,-0.070899281,LG
-876.1727295,339.2687232,536.9017964,-0.024348696,0.042234004,-0.017885307,LLLG
-36.73344385,94.92901484,-61.2039733,-0.598982687,0.179314765,0.419667921,Normal
616.9653304,2.907169798,36.76510324,0.227859329,-0.551914067,0.324054738,LG
48.71294228,-699.1832152,653.1456387,0.108227065,0.022413431,-0.130640496,LL
-240.2020784,-610.5519283,-57.7240257,-0.041487465,0.30702155,-0.265534085,LLG
-60.9372687,-51.13242996,49.65623059,0.38137656,-0.55255375,0.17117719,LG
53.29798066,15.12344931,-71.58247351,-0.025258755,0.550221311,-0.524962556,Normal
819.9230737,31.75439471,19.6030888,0.081129922,-0.40011643,0.318986508,LG
-520.7977555,-69.4046035,39.12034573,0.339408547,-0.333311352,-0.006097195,LG
729.3646989,70.02129354,-26.29845296,-0.259408737,0.142204103,0.117204634,LG
398.6627015,483.2004136,-881.8641783,0.042350045,-0.02060981,-0.021740235,LLLG
189.7316411,652.2739627,-842.0078675,0.040836593,-0.010740932,-0.03009566,LLLG
851.5292899,-271.5993594,11.08671259,0.027450589,-0.335732278,0.308281689,LLLG
-7.837972585,47.13556976,-49.91240316,-0.377641136,0.570358157,-0.192717021,LG
-639.5668956,415.3295648,225.1174144,-0.223359416,0.073192001,0.150167415,LLLG
43.29196829,38.43888285,-84.76538663,-0.255647571,0.621013996,-0.365366426,Normal
315.2749789,-872.7023688,557.4251299,-0.028065875,-0.013428502,0.041494377,LLLG
-19.13361275,-16.29572112,32.35044121,0.547706434,-0.46012643,-0.087580004,Normal
730.4038856,17.18775751,29.14785577,0.160737327,-0.489739533,0.329002206,LG
213.816019,630.5299681,57.77731193,0.04118867,-0.300011888,0.258823218,LLG
122.1215702,697.761378,-817.8398178,0.039843978,-0.007509112,-0.032334866,LLL
53.42632366,14.58140877,-70.93429179,-0.043291994,0.557694589,-0.514402595,Normal
-37.14090556,1.010239084,32.67170503,0.459756531,-0.542162448,0.082405918,Normal
266.63194,589.5038589,57.61123112,0.041747926,-0.313721187,0.271973261,LLG
185.8735798,-35.44413801,49.14511476,0.357173942,-0.599980777,0.242806835,LG
784.8354345,68.1656893,-20.77161683,-0.222090709,0.067262369,0.15482834,LG
-70.57884718,78.96396921,-11.74346265,-0.278592314,-0.31908078,0.597673094,Normal
52.26075855,-248.3624141,198.8956765,0.445185202,0.03763032,-0.482815522,LL
-24.98458171,-525.5691569,552.9154853,-0.463545041,-0.028787886,0.492332928,LL
-823.2636234,-65.65890626,15.6634502,0.186547811,-0.000777184,-0.185770627,LG
17.58841984,-790.4458465,-56.10856389,-0.035293375,0.23270751,-0.197414135,LLG
-89.03263152,-732.8168572,821.9123732,-0.036759479,0.005234219,0.03152526,LLLG
46.1898195,47.48745919,-90.967476,0.483710873,0.042001709,-0.525712582,LL
-328.6086017,-63.75760649,45.60828517,0.372747254,-0.448677461,0.075930208,LG
853.7727149,-597.5747297,1.934353502,0.011774594,-0.241407375,0.229632781,LLG
56.69834062,-387.5529086,333.5107145,0.330922703,0.038164689,-0.369087392,LL
74.80497168,51.8966667,-49.56651417,-0.38182871,0.54858028,-0.166751571,LG
52.426091,-111.6452532,61.81996616,0.44684064,0.042259442,-0.489100083,LL
-527.3150529,-349.0224596,878.3479215,-0.041847174,0.026714122,0.015133052,LLL
-51.72327556,-737.0862176,-56.90163169,-0.038622915,0.252073036,-0.213450121,LLG
43.66505576,-22.46311426,-24.50363975,0.426111032,0.161192808,-0.587303841,Normal
50.61103399,23.84201936,-77.61136399,-0.110486278,0.586136328,-0.47565005,Normal
136.0541121,688.9160443,-822.8467544,0.040081248,-0.008176779,-0.031904469,LLL
-339.1254001,105.4293167,-0.267241225,0.27782054,0.021756839,-0.299577378,LLG
49.01753635,-13.96486349,-32.44306961,0.471943623,0.042310284,-0.514253907,LL
868.5350863,-587.798556,-278.5920056,0.011967238,-0.041252204,0.029284966,LLL
3.327893931,609.8515655,-610.5826662,0.422537879,0.024156264,-0.446694143,LL
-68.69516929,250.6251321,-179.4804528,-0.407923898,-0.041147407,0.449071305,LL
50.40131076,-50.71192085,2.917205074,0.463389883,0.042369571,-0.505759454,LL
641.3129132,53.61137662,35.06166547,0.137276481,-0.458933193,0.321656712,LLG
-60.39642415,26.67351117,30.74557374,0.212706909,-0.581274405,0.368567496,Normal
778.1274403,-751.2392885,-24.89817208,-5.86e-05,-0.04748005,0.047538644,LLL
-762.0866436,768.0140638,-5.929683863,0.002006599,0.03566544,-0.037672039,LLLG
48.23698206,-676.8084046,631.0479317,0.091886037,0.023486574,-0.115372612,LL
594.6635084,249.3429174,50.24704482,0.040880526,-0.372543863,0.331663337,LLG
-11.9181495,91.87961985,-83.34637378,-0.611592405,0.407840977,0.203751428,Normal
-141.2725226,825.7709296,-684.5006708,0.033866462,0.005094309,-0.038960772,LLLG
23.70308092,407.2477899,-428.2373386,0.489093443,0.034515155,-0.523608598,LL
806.0888995,-710.5574732,-8.921234531,0.003942584,-0.182984491,0.179041907,LLG
859.4703852,-249.6793538,-609.7891748,0.028055974,-0.041562084,0.01350611,LLLG
41.15909689,41.17445719,-85.25252952,-0.289537452,0.623332028,-0.333794576,Normal
-39.79445061,3.541396499,32.79326661,0.441467869,-0.552003704,0.110535836,Normal
54.50748206,-595.0528801,543.2624676,0.228694366,0.027381041,-0.256075407,LL
-678.7836592,-150.6667296,829.4481253,-0.039143123,0.033670186,0.005472937,LLLG
169.3331591,-834.9489313,667.6159676,-0.033099048,-0.00633904,0.039438088,LLL
336.2353011,540.5391568,-874.6479927,0.042175539,-0.017657169,-0.024518369,LLL
26.47782343,-27.15443771,-2.76195692,0.547961405,-0.064791437,-0.483169968,Normal
873.5628235,-461.2936526,-22.78881921,0.019166977,-0.269743036,0.250576059,LLLG
-2.403551972,-693.9649148,698.7732609,-0.360166198,-0.015952016,0.376118213,LL
-36.83738483,-761.3736832,798.2681915,-0.037941908,0.003256876,0.034685032,LLLG
42.23243269,-28.20053998,-10.89643202,0.527122974,-0.0071106,-0.520012375,Normal
-55.56045594,-111.9051199,169.7047562,-0.501039253,-0.041261565,0.542300818,LL
-19.42468453,744.9754779,-722.9922606,0.299161366,0.010296327,-0.309457693,LL
410.7244439,471.9389999,-882.6657076,0.042327549,-0.021166542,-0.021161007,LLLG
57.68842116,-793.7717612,-55.19304207,-0.036138453,0.215027295,-0.178888842,LLG
596.552915,0.681900905,37.80603608,0.237386538,-0.559496025,0.322109486,LG
607.8496351,-858.9889025,253.2106692,-0.013775916,-0.027784519,0.041560434,LLL
-592.3153991,-271.8459465,864.159082,-0.041041718,0.029706057,0.011335661,LLLG
34.51939752,-29.8352654,-7.745910678,0.512199782,0.018234157,-0.530433939,Normal
222.7923351,-852.1015881,629.3069896,-0.031380158,-0.008940719,0.040320877,LLLG
-505.3405892,-386.3862459,893.8983203,-0.032364441,0.023083337,0.009281104,LLL
-23.69109727,-11.04686651,31.41174243,0.531135894,-0.48092588,-0.050210014,Normal
-398.103931,888.118335,43.85953957,0.024387892,-0.074575429,0.050187538,LLG
562.7687648,-887.0583075,-34.59757801,-0.015602865,-0.008126731,0.023729596,LLG
813.9790182,-151.2084053,32.577382,0.031740336,-0.358661848,0.326921512,LLG
-112.9833636,816.1179879,-701.0148922,0.034666324,0.003746752,-0.038413076,LLL
-340.3003608,876.9400844,-534.603258,0.027007836,0.014756775,-0.041764612,LLL
-66.66293129,593.7344755,-524.5649844,-0.197565631,-0.03015151,0.227717141,LL
40.97348083,-22.70899612,-21.69662301,0.450844719,0.124720344,-0.575565063,Normal
866.3834028,-275.4997825,-588.7444473,0.027057889,-0.041824191,0.014766301,LLL
595.1794472,70.51439733,-35.47987571,-0.317939619,0.275772737,0.042166882,LG
-353.7425092,877.8419784,-524.1017328,0.026484974,0.015393725,-0.0418787,LLLG
199.3320327,-34.47727098,49.00041462,0.354968908,-0.601235629,0.246266721,LG
349.2801075,-888.8457174,539.5943057,-0.026186653,-0.015347892,0.041534545,LLLG
-803.7781199,123.5303549,-34.06033173,-0.03261512,0.36209611,-0.32948099,LLG
-52.5412047,-171.9469139,226.8218978,-0.506397407,-0.040389491,0.546786898,LL
50.58515417,-62.77772683,14.89398295,0.460172263,0.042367427,-0.502539689,LL
-34.68548384,783.1786226,-745.8716697,0.188972465,-0.000255564,-0.188716901,LL
-866.2844132,532.7811453,-7.360879849,-0.015559141,0.267539754,-0.251980614,LLG
-5.230139427,-24.05291372,26.20830022,0.584318936,-0.36773243,-0.216586507,Normal
705.5446007,70.43346139,-28.26858273,-0.272377889,0.169791636,0.102586253,LG
31.60329596,-779.6429226,750.1202056,-0.036829644,0.000289693,0.036539951,LLL
885.4778489,-464.6397543,-418.6958357,0.018731609,-0.04234497,0.023613361,LLL
825.1900652,-694.4357865,-130.7466676,0.004814326,-0.038915552,0.034101226,LLLG
341.7140073,-875.9191018,536.2027925,-0.027047663,-0.014698093,0.041745756,LLL
-16.74148439,732.6056713,-713.2032107,0.317737992,0.012213576,-0.329951568,LL
-69.70576504,364.2105217,-292.1393824,-0.355496245,-0.038958423,0.394454667,LL
-71.36275429,73.09509692,-4.962172364,-0.22557064,-0.365572328,0.591142968,Normal
-646.3848477,849.9860885,27.73232504,0.010565803,0.060703826,-0.07126963,LLG
-475.2804258,883.1226092,-405.7281475,0.021004672,0.021360337,-0.042365009,LLL
737.6028975,19.08264853,41.35071491,0.047255566,-0.382160219,0.334904653,LLG
305.7992637,-333.8441382,30.18545032,0.037700902,-0.536490552,0.49878965,LLL
-808.7168815,-29.75086181,-21.03548372,-0.092795411,0.414211605,-0.321416194,LG
-64.91539153,108.2540599,-40.99831606,-0.457378854,-0.042271187,0.499650041,LL
-59.02320272,94.10171131,-38.44557366,-0.479552123,-0.082503044,0.562055167,Normal
147.053596,677.5680164,57.65880849,0.040306843,-0.281246784,0.240939941,LLG
867.8213669,-588.5520025,-279.26391,0.01195856,-0.041234392,0.029275832,LLLG
53.20997914,-5.552432197,-51.07994448,0.223988431,0.384432819,-0.60842125,Normal
-72.28278207,74.20938114,-5.39867858,-0.208722443,-0.378464647,0.58718709,Normal
870.4455748,-487.0589577,10.94467411,0.017993919,-0.283639417,0.265645498,LLG
392.2491961,-416.6169961,26.5092834,0.034989152,-0.528771935,0.493782783,LLL
-850.8993106,607.8016786,-1.026998005,-0.011143837,0.236849447,-0.225705609,LLG
36.43693411,47.954209,-87.30815555,-0.346978158,0.622882267,-0.275904109,Normal
740.9101942,-787.4560836,48.53630552,-0.004044358,-0.034472802,0.03851716,LLL
-850.6921893,221.7183245,631.0715087,-0.028984657,0.041273169,-0.012288512,LLL
-69.81306858,50.33421023,16.13115092,0.026301979,-0.523001671,0.496699692,Normal
719.5568214,-669.8802153,-47.60842766,0.016152819,-0.31783387,0.301681051,LLL
-5.968540354,-47.95938551,49.88520283,0.378578373,-0.567075307,0.188496934,LG
27.83562532,60.99511738,-92.10117686,-0.423366012,0.611799489,-0.188433477,Normal
55.37528803,4.308415915,-62.61335871,0.061194425,0.502266599,-0.563461024,Normal
-71.71473433,60.3193182,8.170238985,-0.087181551,-0.464049756,0.551231307,Normal
